reviews.rating,reviews.text,,,,,,,,,,,,,,,,,,,
5,"Got this tablet for Black Friday. Wow, 16 gigs, great screen, expandable memory, what a deal. Tablet is a must have for Amazon Prime members. It unlocks the door for all those great Prime perks; books, shows, and shopping. Pairs to Alexa. Great screen for books! Buy it already!",,,,,,,,,,,,,,,,,,,
4,Bought it on black Friday for 60$ .Value for money tablet. It lags at heavy tasks and also apps are reloaded when 2-3 apps are opened at same time. But at this price it is expected. Go for it if budget is <100$.,,,,,,,,,,,,,,,,,,,
4,overall this is a good tablet. it is best with those who have Prime Amazon and the ability to watch Amazon video. a good price for a good tablet but has limitations based on the operating system. for video watching and basic use a good choice,,,,,,,,,,,,,,,,,,,
5,I love the size and portability of this. Keeps me in touch and having fun.,,,,,,,,,,,,,,,,,,,
5,Nice tablet and couldn't beat the Black Friday price,,,,,,,,,,,,,,,,,,,
5,I'm sorry I didn't buy it sooner! Very easy to use. Love it.,,,,,,,,,,,,,,,,,,,
5,"It feels a bit more rugged than my original Fire tablet, and I believe it is an excellent value.",,,,,,,,,,,,,,,,,,,
4,Good tablet for basic needs. Screens resolution is pretty good. Mostly using for reading and sometimes for watching movies/shows. Great feature is the possibility to use the card to expand the memory. Good product for great price!,,,,,,,,,,,,,,,,,,,
4,Bought as a gift for my 86 yr old mom to stalk her kids and grandkids on FB. She mastered it in a few.minutes with minimal instruction. Now I have to watch my posts.,,,,,,,,,,,,,,,,,,,
5,For a cheaper price this does more than my kindle- love having this tablet,,,,,,,,,,,,,,,,,,,
5,Had a smaller version. Love the bigger screen. Use this product more than a computer.,,,,,,,,,,,,,,,,,,,
5,I bought 2 of the kindles for my grandsons. They love them! Had them charged and set up right away. No issues at this point.,,,,,,,,,,,,,,,,,,,
4,"Easy to use bought for our 5 year old, found a case which allows him to keep it safe.",,,,,,,,,,,,,,,,,,,
4,Great 8 inches tablet with and amazing storage for apps.,,,,,,,,,,,,,,,,,,,
5,Santa dropped this off for our 4th grader along with expanded memory. he uses it for Netflix and Youtube as well as Minecraft and other Apps. Why spend hundreds on something for basic kids needs? I'm sure this will last him a few years and is well worth the price.,,,,,,,,,,,,,,,,,,,
5,Got this tablet for my 3 year old son and he can not put it down. It is so much to do. So many learning games. I love this product,,,,,,,,,,,,,,,,,,,
4,"This tablet runs smooth with all amazon apps, the internet runs at a steady frame rate and it had a decent sized screen.",,,,,,,,,,,,,,,,,,,
5,This is a good device for entertainment and entry level tasks. I think it can do a lot for the price.,,,,,,,,,,,,,,,,,,,
5,Nice price for the new model with Alexa built in and expandable storage!,,,,,,,,,,,,,,,,,,,
4,"I have enjoyed the new Kindle,however, was extremely disappointed that it does not have an HDMI port like the old version did.",,,,,,,,,,,,,,,,,,,
4,this product is really awesome for kids to play in all sorts.We can use a strong case and let kids play in it .,,,,,,,,,,,,,,,,,,,
4,i like the features it has and it is easy to navigate.,,,,,,,,,,,,,,,,,,,
4,This is perfect my kids to do their school work on and have fun as well.,,,,,,,,,,,,,,,,,,,
5,Great gift for my dad. Clear picture and easy set up,,,,,,,,,,,,,,,,,,,
5,Love my kindle! Works better than expected! Kindle is much faster than my old tablet!,,,,,,,,,,,,,,,,,,,
5,"I have never owned a tablet. Wanted an I-Pad like most, but couldn't afford the sticker price. This one fit my needs perfect. I mainly just use it for web surfing and streaming video. No complaints so far! I would recommend this device.",,,,,,,,,,,,,,,,,,,
5,also great for listening to music and also for movies,,,,,,,,,,,,,,,,,,,
5,The screen picture is crisp and bright. I will use this tablet for many things.,,,,,,,,,,,,,,,,,,,
5,small and powerful... great adult toy for a reader,,,,,,,,,,,,,,,,,,,
5,"This was purchased as a Christmas present for my aunt who lives with us. For the price, I thought it would be a good option for her since she doesn't want to drop the cash on an iPad.For comparison, the closest thing I have is an 8"" insignia tablet with similar screen resolution, storage, and features that was released at the same time. The Fire tablet impresses me! It is more responsive than the existing android tablet I have.This tablet runs FireOS which is Amazon's customized version of Android. Typically I do not like custom Android, preferring to have as close to a vanilla system as possible. I am not bothered by that with the Fire. If you need them the parental controls are second to none! The Amazon app store is extensive, although not as extensive as the Google Play store. Still you should be able to find pretty much everything you need there.This is not a flagship device, but performs incredibly for the price. I will most likely be purchasing one soon for myself.",,,,,,,,,,,,,,,,,,,
3,I was hoping to use Google launcher with this tablet but it is really locked down and you cannot change the launcher or the lock screen. Still cheap and fine for watching movies.,,,,,,,,,,,,,,,,,,,
5,"Great tablet for reading and also surfacing the web, along with your favorite social media apps!",,,,,,,,,,,,,,,,,,,
4,"The price is low because Amazon uses their adds to subsidize the price. The actual tablet works well. The biggest negative is that you can only install apps from the Amazon store. There are many Android Apps available in the google store that are not available in the Amazon store.I primarily use the tablet for bible gateway, dish anywhere, play some games, read the newspaper, and Facebook. In the future I want to try to use it with my local library.",,,,,,,,,,,,,,,,,,,
4,Screen is very clear and battery last a long time. Very good substitute if you can afford a iPad.,,,,,,,,,,,,,,,,,,,
3,"The tablet works fine. It is responsive with good resolution. It is too tied to Amazon. It requires too many hoops to get apps such as Zinio to work. Until Amazon loosens its grip, I recommend only at a very good price.",,,,,,,,,,,,,,,,,,,
5,A Great value for the money you can save instead of a Ipad from Apple.,,,,,,,,,,,,,,,,,,,
4,Fun and reliable. Good quality for the money. Easy to use.,,,,,,,,,,,,,,,,,,,
5,"Great for reading - nice image, easy on the eyes and lightweight.",,,,,,,,,,,,,,,,,,,
5,"Bought this for my 10 year old daughter for Christmas! She LOVES it!!! A great alternative to a pricey iPad Mini!!! She uses it for watching Netflix, YouTube and we use it for homeschool. We are very happy with our purchase!!!",,,,,,,,,,,,,,,,,,,
5,I got this tablet on sale for my wife and she loves it,,,,,,,,,,,,,,,,,,,
4,So far so good with the kindle fire hd. still need to play with it to see how to maximize our use.,,,,,,,,,,,,,,,,,,,
5,"We love Kindle Fire, we purchase it for an older couple and it's easy to work.",,,,,,,,,,,,,,,,,,,
5,The Amazon Fire is a great tablet with awesome graphics. I use it mainly for surfing the web and have had no issues with it.,,,,,,,,,,,,,,,,,,,
4,Purchased for my nephew for Christmas. Used it everyday. Very good product and screen size is perfect for him.,,,,,,,,,,,,,,,,,,,
5,Great tablet for the price. My granddaughter loves how user friendly it is.,,,,,,,,,,,,,,,,,,,
5,got this for my nieces aged 6-13 they loved it and so did their parents really keeps them occupied,,,,,,,,,,,,,,,,,,,
5,This was a gift for mom. She enjoys that it's easy to use and has good picture and sound quality. The price was also great,,,,,,,,,,,,,,,,,,,
4,"Was wanting a bigger screen, which it is, trying to get use to different applications, so far seems easy.",,,,,,,,,,,,,,,,,,,
5,The Amazon fire is simply amazing I would not buy anything else.,,,,,,,,,,,,,,,,,,,
1,Didn't want to go to the sites amazon wanted me to.,,,,,,,,,,,,,,,,,,,
5,We bought this for our three daughters! Got a kid proof case and added free time for a low monthly fee and couldn't be happier! So much better than worrying about them breaking my phone or iPad!,,,,,,,,,,,,,,,,,,,
5,"I love my Kindle. I won't be without one. I've even bought an extra one, just in case. I believe it's the best tablet on the market.",,,,,,,,,,,,,,,,,,,
4,Bought one to replace the smaller (non HD) version. Lot faster and picture is noticeably better. Would recommend for anyone not wanting to spend the extra $50 or so on the big names.,,,,,,,,,,,,,,,,,,,
5,"Could not have asked for a better tablet for the money. I wasn't looking for anything extreme. Just wanted it to look nice and do it's job for games and browsing. Well it does that and more. Gave it to our son for Christmas and now I want one myself. We are going to buy another for my mother in law. Lightweight, simple layout. Snappy. Can't go wrong.",,,,,,,,,,,,,,,,,,,
5,It was a perfect gift for my godson. He loved it! Definitely would recommend this product.,,,,,,,,,,,,,,,,,,,
5,I can do a lot of things on my Kindle I used to rely on the computer for.,,,,,,,,,,,,,,,,,,,
5,Excellent resource for children video streaming by Wifi using mobile hotspot with kids.,,,,,,,,,,,,,,,,,,,
4,"The kindle fire tablets are great for the price. They have solid performance in battery life and processing power. The only downside is that the Operating System is a different variation of Android, so there could be some incompatibilities.",,,,,,,,,,,,,,,,,,,
4,best choice under 100$ in marketamazon is the best!!!,,,,,,,,,,,,,,,,,,,
4,I really didnt expect how its going to work.but its very good.gifted to my friend,,,,,,,,,,,,,,,,,,,
5,Bought this as a gift for my mom and this was to replace her original Kindle Fire. She's have had a month now and is loving and no problems with it.,,,,,,,,,,,,,,,,,,,
5,This was a request from our 7 yr old granddaugter who had always asked her older sister if she could share hers due to we bought this same tablet/size a few yrs earlier. Loved the security/parental control options.Starfall a favorite educational app were told is a must have. Really enjoy Pics/Viber due to their in a different state. Also some games on a time limit. Size and resolution are perfect.,,,,,,,,,,,,,,,,,,,
4,"This is the best device I have found for my e-books. I know it can be used for a lot more, but it is my library in my hand.",,,,,,,,,,,,,,,,,,,
4,"I bought this tablet to be pretty much exclusively an e-reader. It's actually cheaper than most of the kindles. For that limited use, it works fine. I don't think I would want to use it as a general purpose table (too slow!). Makes a fine e-reader though. As for recommending this to a friend, I would, but would make sure they knew what I use it for.",,,,,,,,,,,,,,,,,,,
